"","X","lon","lat","epiraindiff","epirhdiff","epitdiff","finfwh","finfwf","finfwd","difflower","diffupper","V12"
"8064",13280,-77.62939453125,42.6212959289551,-0.884249999999994,-2.16685,0.474800000000002,0.6848937,0.6690008,-0.0158929000000001,-23.43427,23.90374,0.0340251273273964
"8065",13281,-77.5749206542969,42.725471496582,-1.51727,-2.09567,0.502279999999999,0.6802575,0.6701529,-0.0101045999999999,-23.20299,25.56148,0.00495736301289895
"8066",13282,-77.5202331542969,42.8296432495117,-1.69369,-2.3253,0.463570000000001,0.6631038,0.6692047,0.00610089999999996,-19.83882,26.17065,0.0400315743772879
"8107",13384,-79.8107299804688,37.7808418273926,0.133759999999999,-1.29574,-0.101739999999998,0.6790839,0.571696,-0.1073879,-37.052592,5.036006,0.0258910261503971
"8108",13385,-79.7639770507812,37.8852806091309,-0.206049999999998,-1.31885,-0.0617800000000024,0.6806058,0.5533102,-0.1272956,-41.036891,5.517918,0.0235351731462998
"8109",13386,-79.7170715332031,37.9897193908691,0.267510000000001,-1.21348999999999,-0.124749999999999,0.6912337,0.560916,-0.1303177,-39.836188,4.593956,0.0102659082234098
"8110",13387,-79.6700134277344,38.094165802002,-0.779520000000002,-1.21996,-0.151229999999998,0.7135598,0.6145183,-0.0990415,-32.208426,6.195082,0.0192736014151862
"8111",13388,-79.622802734375,38.1985969543457,-2.84993,-1.25978000000001,0.0242799999999974,0.7221317,0.6172117,-0.10492,-30.38653,4.2159,0.0047488581412054
"8112",13389,-79.5754089355469,38.3030395507812,-4.54532,-1.49434000000001,0.463370000000001,0.7367401,0.6620784,-0.0746617000000001,-25.169664,6.070169,0.00459834310719032
"8113",13390,-79.5278930664062,38.4074897766113,-5.1515,-1.95070000000001,0.606120000000001,0.7176251,0.6454077,-0.0722174,-26.319004,6.872172,0.00807201434479055
"8114",13391,-79.4801940917969,38.5119361877441,-4.83754,-2.16851999999999,0.56066,0.6998361,0.6336827,-0.0661533999999999,-26.489769,9.238095,0.018544532055202
"8115",13392,-79.4323425292969,38.6163711547852,-4.36502,-1.85168,0.66179,0.7011577,0.6133182,-0.0878395,-29.71725,4.61753,0.000949999773993682
"8116",13393,-79.3843383789062,38.7208213806152,-3.9777,-1.66965,0.38584,0.6969442,0.5975645,-0.0993797,-32.363034,5.775101,0.0206123782830048
"8117",13394,-79.3361511230469,38.8252716064453,-3.14894,-1.58467999999999,0.0738099999999999,0.6900425,0.5702779,-0.1197646,-36.89173,3.6726,0.00380613697661403
"8118",13395,-79.2878112792969,38.9297103881836,-4.72382,-1.6914,0.0399100000000008,0.6779914,0.5435445,-0.1344469,-38.2588718,0.6829542,0.00511449099050054
"8119",13396,-79.2393188476562,39.0341606140137,-6.04352,-1.73614999999999,0.141230000000002,0.6701498,0.5375552,-0.1325946,-39.587727,4.321306,0.00793284867829414
"8120",13397,-79.190673828125,39.1385955810547,-7.15666,-2.09000999999999,0.17426,0.6826568,0.5455526,-0.1371042,-38.2901395,0.9806195,0.00358258737170303
"8121",13398,-79.141845703125,39.243034362793,-8.53457,-2.27221999999999,0.121649999999999,0.6874444,0.534095,-0.1533494,-41.8841114,0.9956483,0.00720275474589727
"8122",13399,-79.0928344726562,39.347469329834,-7.19239,-2.30100999999999,0.135629999999999,0.6970414,0.5533911,-0.1436503,-40.706748,1.697086,0.00395698258908794
"8123",13400,-79.043701171875,39.451904296875,-8.64135,-2.29765,0.0893300000000004,0.6737794,0.5430975,-0.1306819,-41.086829,4.457161,0.00713735000699955
"8124",13401,-78.994384765625,39.5563278198242,-12.0889,-2.61083000000001,0.38542,0.7040682,0.5585944,-0.1454738,-39.062226,1.689806,0.00438554767940502
"8125",13402,-78.9448852539062,39.660758972168,-12.8457,-2.86373,0.473700000000001,0.7079616,0.6100787,-0.0978829,-32.13626,10.09939,0.00568711886209883
"8126",13403,-78.8952331542969,39.7651824951172,-12.05021,-2.86745000000001,0.575530000000001,0.7131996,0.6191857,-0.0940139000000001,-32.73398,10.15327,0.0159047438995046
"8127",13404,-78.8453979492188,39.8695983886719,-11.96408,-3.02071000000001,0.654260000000001,0.7111242,0.6333257,-0.0777985,-30.59167,11.46913,0.00416584539259901
"8128",13405,-78.79541015625,39.9740028381348,-11.1939,-2.93924999999999,0.669560000000001,0.7234151,0.6247577,-0.0986574,-33.018304,8.420991,0.00743190931540738
"8129",13406,-78.7452392578125,40.0784072875977,-12.8594,-2.90126000000001,0.675539999999998,0.7335908,0.6420228,-0.091568,-30.241613,7.544989,0.00328544106390893
"8130",13407,-78.6949157714844,40.1828079223633,-12.1119,-3.08850000000001,0.713749999999997,0.7181535,0.640754,-0.0773995,-27.981022,8.521985,0.00798043498220125
"8131",13408,-78.6444091796875,40.2871971130371,-8.90311,-3.36463000000001,0.729309999999998,0.7286259,0.6293345,-0.0992914,-30.031447,4.419608,0.00305734996749862
"8132",13409,-78.5937194824219,40.3915863037109,-8.55301,-3.55268000000001,0.762729999999998,0.7189547,0.6363552,-0.0825994999999999,-29.671678,9.158873,0.00672497557519591
"8133",13410,-78.5428466796875,40.4959564208984,-6.02405,-3.42837,0.700289999999999,0.7101502,0.6534391,-0.0567110999999999,-26.37094,13.11274,0.00617370882750379
"8134",13411,-78.4918212890625,40.6003265380859,-4.49363,-3.42636,0.670560000000002,0.7143291,0.6387768,-0.0755523,-28.621504,8.760216,0.0040026736500991
"8135",13412,-78.4406127929688,40.7046813964844,-4.75779,-3.5667,0.661939999999998,0.7118923,0.6629932,-0.0488991000000001,-25.0524,13.60289,0.00642396899750963
"8136",13413,-78.3892517089844,40.8090362548828,-2.66385,-3.54365,0.689689999999999,0.7175495,0.6765498,-0.0409997,-21.86949,12.3269,0.00543397586420014
"8137",13414,-78.3377075195312,40.9133682250977,-3.21809,-3.59905999999999,0.688969999999998,0.7129689,0.660183,-0.0527859000000001,-25.02207,12.38739,0.00467986160739287
"8138",13415,-78.2859497070312,41.017707824707,-3.18571,-3.26145,0.60904,0.7142339,0.6552411,-0.0589928,-25.80348,10.86746,0.00416272671050422
"8139",13416,-78.2340393066406,41.1220283508301,-5.14013,-3.14836,0.66056,0.7077456,0.6526303,-0.0551153,-25.29418,11.41084,0.0088664821641089
"8140",13417,-78.1819458007812,41.2263374328613,-7.23654,-3.20196,0.705850000000002,0.7056671,0.6571172,-0.0485499,-24.37217,13.38014,0.0018715694784035
"8141",13418,-78.1296691894531,41.3306312561035,-6.1513,-3.16878,0.742319999999999,0.6942546,0.6566146,-0.03764,-23.43565,15.35327,0.00588164319850648
"8142",13419,-78.0772094726562,41.4349250793457,-6.24402,-3.16667,0.558349999999997,0.7054203,0.6714857,-0.0339346,-22.46097,15.7488,0.00831094694579093
"8143",13420,-78.0245666503906,41.5392036437988,-8.5506,-2.65332000000001,0.626340000000003,0.7094535,0.6494004,-0.0600531,-27.01124,13.21903,0.0047524422518066
"8144",13421,-77.9717407226562,41.6434593200684,-8.06309,-2.76349999999999,0.7254,0.7150304,0.6580121,-0.0570183,-27.08983,13.92499,0.00520875677329968
"8145",13422,-77.9187316894531,41.7477073669434,-6.42702,-2.87303,0.828769999999999,0.7389579,0.645303,-0.0936549,-30.013482,8.110156,0.0018228681361947
"8146",13423,-77.8655395507812,41.8519439697266,-6.77398,-3.02329,0.787949999999999,0.7388407,0.6428617,-0.095979,-30.396754,8.479573,0.00854672253549182
"8147",13424,-77.8121643066406,41.9561614990234,-7.22559,-2.85575,0.817960000000003,0.7288411,0.6433272,-0.0855139,-31.19329,11.29507,0.0254826517140998
"8149",13426,-77.704833984375,42.1645660400391,-6.61734,-2.86983000000001,0.791999999999998,0.7266434,0.6583051,-0.0683383000000001,-28.4053,13.28493,0.00552677069799756
"8150",13427,-77.65087890625,42.2687377929688,-4.18836,-2.63212,0.614169999999998,0.6975663,0.6735038,-0.0240625,-22.87451,20.23396,0.00137435463090441
"8151",13428,-77.5967407226562,42.3728981018066,-4.0691,-2.49777,0.538259999999998,0.6943374,0.6672787,-0.0270587,-24.92359,19.97231,0.0173831498864985
"8153",13430,-77.4879150390625,42.581169128418,-4.02634,-2.34008,0.584199999999999,0.697911,0.6599018,-0.0380092,-25.73295,19.26928,0.0322664339608991
"8154",13431,-77.4331970214844,42.6852760314941,-2.4755,-2.16775999999999,0.506910000000001,0.6902471,0.6558974,-0.0343497,-26.15237,20.62026,0.00623351101850744
"8155",13432,-77.3782958984375,42.7893714904785,-2.20084,-2.19853999999999,0.458349999999999,0.6799548,0.6655686,-0.0143862,-22.11562,22.18354,0.00890507349181036
"8160",13437,-77.100830078125,43.3095321655273,-6.48041,-0.242750000000001,0.380840000000003,0.7161614,0.6623549,-0.0538065,-23.65949,10.88335,0.0374654571210016
"8197",13534,-79.6786804199219,37.7438697814941,0.185400000000001,-1.23042000000001,-0.128690000000001,0.6756022,0.5785876,-0.0970146000000001,-35.573682,7.440331,0.0112892832105018
"8198",13535,-79.6317443847656,37.8482360839844,-1.35745,-1.36412,-0.05715,0.6844556,0.5675247,-0.1169309,-39.383921,7.219002,0.00722105672431184
"8199",13536,-79.5846557617188,37.9525947570801,-0.34665,-1.00847,-0.0375999999999976,0.6925244,0.5737386,-0.1187858,-38.254265,2.110763,0.00374435553639074
"8200",13537,-79.5373840332031,38.0569725036621,-0.0518199999999993,-1.41967,-0.148579999999999,0.7045287,0.5959836,-0.1085451,-35.552645,5.979492,0.0100917022813007
"8201",13538,-79.489990234375,38.1613426208496,-2.31286,-1.09882,-0.117939999999999,0.7103358,0.6265612,-0.0837745999999999,-28.657227,5.696043,0.00269024801120565
"8202",13539,-79.4424133300781,38.2657127380371,-2.61664,-1.11727999999999,0.302070000000001,0.7241374,0.6279484,-0.0961890000000001,-29.66973,3.335041,0.0164647757615128
"8203",13540,-79.3946838378906,38.3700904846191,-4.6576,-1.35500999999999,0.45801,0.7085396,0.6091956,-0.0993440000000001,-32.254003,4.829466,0.00761250883250852
"8204",13541,-79.3468017578125,38.4744720458984,-3.9138,-1.4376,0.509810000000002,0.697624,0.6146483,-0.0829757,-30.40119,7.844286,0.00462297313140425
"8205",13542,-79.2987365722656,38.5788459777832,-3.30288,-1.70325000000001,0.26872,0.6902825,0.6038837,-0.0863988,-32.299482,9.329406,0.00546427938659377
"8206",13543,-79.2505493164062,38.6832122802734,-2.2203,-1.41853999999999,0.16151,0.702392,0.5581777,-0.1442143,-41.181921,-0.6483744,0.00613234234800331
"8207",13544,-79.2021789550781,38.7875938415527,-2.66566,-1.92349,-0.0185300000000002,0.6846122,0.5313864,-0.1532258,-44.513447,-1.373084,0.00710573218429289
"8208",13545,-79.1536254882812,38.8919677734375,-0.676860000000001,-1.68571,0.0394599999999983,0.6624402,0.4996048,-0.1628354,-47.0204971,-0.4764431,0.00910233083289569
"8209",13546,-79.1049499511719,38.9963455200195,-0.960949999999997,-1.82575,0.0204500000000003,0.6554296,0.4891038,-0.1663258,-48.162194,-1.106288,0.0220390442813994
"8210",13547,-79.0560913085938,39.1007041931152,-3.32358,-1.94879,0.0108800000000002,0.6602572,0.4977504,-0.1625068,-47.66562,1.26518,0.00290132295920387
"8211",13548,-79.007080078125,39.2050704956055,-3.7195,-2.03886,0.10004,0.660765,0.498683,-0.162082,-47.6413264,0.8709512,0.00790580911860417
"8212",13549,-78.9578857421875,39.3094367980957,-3.70215,-2.0547,-0.04758,0.644138,0.4842698,-0.1598682,-49.5967,2.56684,0.00452354959340084
"8213",13550,-78.9085388183594,39.4137992858887,-4.93571,-1.88867999999999,-0.00642000000000209,0.6411524,0.4807368,-0.1604156,-48.560304,-0.5086153,0.0187832820587985
"8214",13551,-78.8590087890625,39.5181541442871,-5.84131,-1.78855,-0.136839999999999,0.655976,0.4994088,-0.1565672,-47.1692819,0.7165664,0.00677724493779408
"8215",13552,-78.809326171875,39.6225090026855,-9.93494,-2.55763,-0.140689999999999,0.6834819,0.5356533,-0.1478286,-44.61057,1.77287,0.00451164534060666
"8216",13553,-78.7594604492188,39.7268562316895,-10.33849,-2.64986,-0.0248200000000018,0.6964355,0.5243782,-0.1720573,-47.4036239,0.2434162,0.00570586176991128
"8217",13554,-78.7094421386719,39.8312034606934,-8.9669,-2.5386,0.304170000000003,0.6944478,0.5480783,-0.1463695,-43.532376,2.565054,0.00636121862898875
"8218",13555,-78.6592407226562,39.9355354309082,-9.51905,-2.40591999999999,0.321380000000001,0.7038304,0.5491473,-0.1546831,-42.979238,2.054895,0.00350533633289274
"8219",13556,-78.60888671875,40.0398712158203,-10.71953,-2.30686,0.296030000000002,0.6855139,0.5611203,-0.1243936,-38.52827,7.051473,0.00890888151710101
"8220",13557,-78.558349609375,40.1441993713379,-11.46525,-2.73253,0.35435,0.6960327,0.5994411,-0.0965916,-33.830821,9.131101,0.00144917762739283
"8221",13558,-78.5076293945312,40.2485122680664,-11.08092,-2.52897999999999,0.48696,0.696084,0.612262,-0.0838220000000001,-32.93281,11.61332,0.00950770794008804
"8222",13559,-78.4567565917969,40.3528213500977,-8.03321,-2.79049000000001,0.495570000000001,0.6932544,0.6111974,-0.082057,-32.58224,11.10334,0.00301287152319674
"8223",13560,-78.4057006835938,40.4571304321289,-6.76392,-2.71211,0.460349999999998,0.6975719,0.6022451,-0.0953268,-33.11157,5.79409,0.00597630306761232
"8224",13561,-78.3544616699219,40.5614280700684,-6.93817,-2.78211,0.451840000000001,0.7098291,0.6133276,-0.0965015,-33.848904,6.924555,0.0073610715206911
"8225",13562,-78.3030395507812,40.6657180786133,-6.50096,-3.12937000000001,0.567809999999998,0.7120259,0.6403459,-0.07168,-27.774198,8.499472,0.00365795684451342
"8226",13563,-78.25146484375,40.7699851989746,-5.42457,-3.33192,0.692239999999998,0.7034626,0.6580808,-0.0453818,-24.19811,13.50888,0.00649021290280416
"8227",13564,-78.19970703125,40.8742599487305,-2.12032,-3.44178000000001,0.71847,0.7019169,0.6643808,-0.0375361,-22.47345,14.21597,0.00568435183208749
"8228",13565,-78.1477661132812,40.9785079956055,-0.896630000000002,-3.59116,0.71369,0.7060014,0.6656214,-0.04038,-23.03873,13.29371,0.00694931934540222
"8229",13566,-78.0956420898438,41.082763671875,-4.02901,-3.31988,0.731299999999997,0.7026258,0.6476045,-0.0550212999999999,-25.02502,11.4776,0.0026609780874125
"8230",13567,-78.0433349609375,41.1870040893555,-7.45399,-3.19273000000001,0.67445,0.707181,0.6638155,-0.0433654999999999,-22.96331,13.12775,0.00830624393059054
"8231",13568,-77.9908752441406,41.2912292480469,-7.72002,-3.12768,0.702279999999998,0.7007559,0.6658718,-0.0348841,-22.94385,15.56743,0.00632431303090186
"8232",13569,-77.9382019042969,41.3954391479492,-7.34559,-3.16266,0.576640000000001,0.7052532,0.653819,-0.0514342,-25.56763,13.06636,0.00268269154248912
"8233",13570,-77.8853454589844,41.4996337890625,-5.32946,-2.87492999999999,0.6005,0.7101263,0.6555128,-0.0546135,-26.70567,14.4528,0.00625621917149743
"8234",13571,-77.8323364257812,41.6038284301758,-5.08874,-2.84102,0.695800000000002,0.7170208,0.6520509,-0.0649699,-28.69243,13.07133,0.00397654218529198
"8235",13572,-77.7791137695312,41.7080001831055,-5.69495,-2.64829,0.81195,0.7207546,0.6380033,-0.0827513,-31.1739,12.13674,0.00955986947320042
"8236",13573,-77.7257080078125,41.8121604919434,-7.26274,-2.68140000000001,0.817139999999998,0.7160695,0.6296748,-0.0863947,-32.75781,12.52082,0.0050783010767006
"8237",13574,-77.672119140625,41.9163093566895,-9.45353,-2.94853999999999,0.845989999999997,0.7198037,0.6276256,-0.0921781,-32.2038,10.43796,0.0260816771120034
"8239",13576,-77.5643920898438,42.1245613098145,-7.66493,-2.62436,0.697030000000002,0.7040101,0.6300913,-0.0739188,-32.05025,14.57524,0.0452493123079023
"8240",13577,-77.5102233886719,42.2286605834961,-4.91089,-2.50834999999999,0.625220000000002,0.694796,0.6569779,-0.0378181,-28.28696,21.48634,0.0188811743864079
"8241",13578,-77.4558715820312,42.3327484130859,-4.98766,-2.45232,0.513159999999999,0.6893785,0.6605142,-0.0288643,-26.07755,22.20621,0.0199108011391047
"8242",13579,-77.4013366699219,42.4368133544922,-6.99717,-2.41955999999999,0.52018,0.6897713,0.6669787,-0.0227925999999999,-22.84937,20.42769,0.0185532283486012
"8243",13580,-77.3466186523438,42.5408706665039,-6.53767,-2.32769999999999,0.558899999999998,0.6887958,0.6574686,-0.0313272,-24.69717,19.37518,0.0419285072494162
"8244",13581,-77.2916870117188,42.6449012756348,-2.44925,-2.17257000000001,0.502379999999999,0.6866774,0.6570767,-0.0296007,-25.35117,19.9999,0.00633149319500603
"8286",13681,-79.687255859375,37.3938598632812,2.30234,-0.280380000000008,0.144069999999999,0.6350555,0.5903995,-0.044656,-32.64124,18.14136,0.026828646787699
"8287",13682,-79.6405944824219,37.4981460571289,1.63565,-1.07954000000001,0.0644399999999994,0.67781,0.5645575,-0.1132525,-37.891636,5.791601,0.00288430266050455
"8288",13683,-79.59375,37.6024284362793,0.3507,-1.28734999999999,0.0457399999999986,0.6873821,0.5563829,-0.1309992,-41.1434019,0.9548999,0.0428597895898051
"8289",13684,-79.5467834472656,37.7067260742188,-0.465329999999998,-1.10583,0.104000000000001,0.6650104,0.5564899,-0.1085205,-38.41926,6.213895,0.00984131862930582
"8292",13687,-79.4049072265625,38.0196151733398,0.58643,-0.96923000000001,-0.116709999999999,0.6962542,0.6139243,-0.0823299000000001,-31.179946,6.430459,0.00624756245809976
"8293",13688,-79.3572998046875,38.1239242553711,-0.636389999999999,-0.874880000000005,-0.156680000000001,0.7103964,0.612855,-0.0975414,-32.259205,3.935193,0.00701218208600096
