,X,lon,lat,hist25,fut25,defo25,V12
10042,16158,-73.26013184,44.69501114,98.55944032,99.09907157,0.539631245,0.038898146
10043,16159,-73.19567871,44.79698563,96.95527952,99.03894388,2.08366436,0.008889496
10044,16160,-73.13104248,44.89891052,97.93830717,98.97398271,1.035675547,0.008017824
10045,16161,-73.06616211,45.00080872,97.7824356,99.0054341,1.222998499,0.037396
10091,16255,-76.23809814,39.21364975,91.66832329,93.39141578,1.723092489,0.036419022
10093,16257,-76.13024902,39.41960907,99.04023061,98.93218225,-0.108048362,0.042526776
10094,16259,-76.021698,39.62554169,98.84347728,99.07963382,0.23615654,0.011541183
10095,16260,-75.96713257,39.72848892,98.06477283,98.83197103,0.767198202,0.007423377
10096,16261,-75.91241455,39.8314209,96.84808324,98.84503683,1.996953587,0.014539417
10097,16262,-75.85748291,39.93435669,96.30064429,98.88921198,2.58856769,0.002623238
10098,16263,-75.80239868,40.03726959,95.63121846,98.93496784,3.303749375,0.005696372
10099,16264,-75.74710083,40.14017105,96.05949602,98.97365904,2.91416302,0.003894983
10100,16265,-75.69165039,40.2430687,97.26082538,99.11645506,1.855629678,0.001329771
10101,16266,-75.63598633,40.34594345,96.61555926,99.14762555,2.53206629,0.027076592
10102,16267,-75.58013916,40.44881058,95.6308367,99.16597479,3.535138087,0.006075124
10103,16268,-75.52410889,40.55167007,96.36939451,99.18223987,2.812845367,0.003509899
10104,16269,-75.46786499,40.6545105,99.24061878,99.46659001,0.225971235,0.034375371
10105,16270,-75.41143799,40.75732803,96.10986308,99.19920665,3.089343576,0.010115525
10106,16271,-75.3548584,40.86013412,94.98232621,99.1471077,4.164781496,0.00755479
10107,16272,-75.29803467,40.9629364,94.09122889,99.16423366,5.073004767,0.004626212
10108,16273,-75.24105835,41.06571579,93.61549433,99.01973023,5.404235902,0.006165283
10109,16274,-75.18386841,41.16846848,93.84412188,98.85852146,5.01439958,0.004068441
10110,16275,-75.12646484,41.27122498,94.46855129,98.33608922,3.867537926,0.002513036
10111,16276,-75.06890869,41.37395477,95.60761439,98.74338671,3.135772324,0.006529578
10112,16277,-75.0111084,41.47666168,96.37167232,98.81829411,2.446621791,0.010019216
10113,16278,-74.953125,41.57935715,97.10050175,98.8130122,1.712510444,0.00426435
10114,16279,-74.8949585,41.68202209,97.13561876,98.45031511,1.314696343,0.001643104
10115,16280,-74.83660889,41.78468323,95.37913869,96.05059248,0.671453781,0.04760015
10116,16281,-74.77801514,41.88731384,89.27320886,92.06816268,2.794953816,0.030233783
10118,16283,-74.66027832,42.09251785,80.92051824,89.17284917,8.252330925,0.004991049
10119,16284,-74.60107422,42.19509506,85.34261825,90.79676211,5.454143867,0.041854432
10120,16285,-74.54168701,42.29764557,89.09397322,91.34331407,2.249340854,0.003510267
10121,16286,-74.48208618,42.400177,93.77525023,92.29632637,-1.478923861,0.018193655
10122,16287,-74.42230225,42.50268555,95.63419321,92.63456947,-2.999623738,0.004682947
10123,16288,-74.36227417,42.60516739,96.66004565,94.33150469,-2.328540963,0.007826749
10124,16289,-74.30206299,42.70763016,97.64442028,96.83025144,-0.814168839,0.0451243
10125,16290,-74.24163818,42.81006622,98.00193166,98.28018889,0.278257228,0.001392437
10126,16291,-74.18099976,42.91247177,98.15376573,98.63336836,0.479602623,0.007176684
10127,16292,-74.12011719,43.01486588,98.07091253,98.87713806,0.806225529,0.006788229
10129,16294,-73.99780273,43.21954727,96.81687583,95.64360037,-1.173275466,0.001804085
10130,16295,-73.9362793,43.32186127,96.89147941,96.35694042,-0.534538989,0.005855724
10131,16296,-73.87457275,43.42414093,97.36777312,96.82735118,-0.540421938,0.008713729
10132,16297,-73.81265259,43.52639771,97.3823807,97.5250286,0.142647898,0.009303454
10133,16298,-73.75048828,43.62861633,97.80387916,98.04310731,0.239228153,0.017038224
10134,16299,-73.68814087,43.73081589,97.20820758,96.99433966,-0.213867926,0.011747919
10135,16300,-73.62554932,43.83297729,96.87822684,97.65044427,0.772217431,0.007053774
10136,16301,-73.56274414,43.93511581,97.17989557,97.68135696,0.501461388,0.008942881
10137,16302,-73.49969482,44.03723145,98.01622318,98.73597383,0.719750649,0.04500619
10138,16303,-73.4364624,44.13930511,98.55028733,99.11932404,0.569036711,0.011124285
10139,16304,-73.37298584,44.2413559,98.72629579,99.18982073,0.463524937,0.007944902
10140,16305,-73.30926514,44.3433609,97.29179251,99.11190772,1.820115212,0.013031204
10141,16306,-73.24533081,44.44534683,97.22618796,99.06497197,1.838784,0.00424719
10142,16307,-73.18115234,44.54729462,98.66119099,99.28213115,0.620940161,0.000602143
10143,16308,-73.11676025,44.64920807,98.03707217,98.92739396,0.890321795,0.004647491
10145,16310,-72.98730469,44.85294342,97.28469095,98.61007908,1.325388129,0.043339674
10146,16311,-72.92218018,44.95475388,97.31115011,98.63732396,1.326173842,0.006112778
10193,16401,-76.31951904,38.76021576,89.77017112,91.83320613,2.063035008,0.040049853
10194,16403,-76.21273804,38.96608734,91.68738332,92.81070961,1.123326293,0.02617926
10195,16405,-76.10522461,39.17192841,99.05281647,99.06378698,0.010970518,0.005682141
10196,16406,-76.05123901,39.27483368,99.06548044,98.98198434,-0.083496108,0.021403819
10197,16409,-75.88812256,39.58351135,99.04635258,99.16832071,0.121968126,0.008448246
10198,16410,-75.83337402,39.68638229,98.81231599,99.02043907,0.208123074,0.010988275
10199,16411,-75.77844238,39.78924179,98.41465636,99.02816599,0.613509622,0.002944865
10200,16412,-75.72335815,39.89208984,98.00089212,99.00093979,1.000047668,0.00595315
10201,16413,-75.66809082,39.99492264,97.68271514,98.98045558,1.297740437,0.013002719
10202,16414,-75.61260986,40.09775543,97.78032968,99.10542669,1.325097005,0.003745571
10203,16415,-75.5569458,40.20056915,97.54292701,99.14443091,1.601503898,0.00500682
10204,16416,-75.50109863,40.30337524,97.27946249,99.0860083,1.806545815,0.023967011
10205,16417,-75.44506836,40.40616226,96.1446076,99.15168008,3.007072477,0.006738243
10206,16418,-75.38882446,40.50893021,96.08875598,99.16081529,3.07205931,0.00565122
10207,16419,-75.33242798,40.61169815,96.47731672,99.24084568,2.763528957,0.012240348
10208,16420,-75.27581787,40.71442795,96.23602225,99.17619001,2.940167761,0.032682956
10209,16421,-75.21899414,40.81716919,95.38974564,99.09297909,3.703233455,0.04312553
10210,16422,-75.16201782,40.91988754,95.71481446,99.2315179,3.516703434,0.002616504
10211,16423,-75.10482788,41.02257919,94.88506789,99.20429855,4.31923066,0.006544802
10212,16424,-75.04745483,41.12527084,94.39053301,99.08010902,4.689576008,0.006157181
10213,16425,-74.98986816,41.22793961,94.33752546,99.01414677,4.676621311,0.005726912
10214,16426,-74.93212891,41.33058548,95.0198033,99.18745574,4.167652442,0.006369529
10215,16427,-74.87414551,41.43321609,96.05767215,99.03537455,2.977702392,0.005029911
10216,16428,-74.815979,41.53582001,96.8623045,98.62164576,1.75934126,0.004139845
10217,16429,-74.75762939,41.6384201,96.44642692,97.89119251,1.444765583,0.006842217
10220,16432,-74.58129883,41.94607544,72.73734366,86.24423797,13.5068943,0.005620585
10221,16433,-74.52212524,42.04859543,64.10355858,84.0916362,19.98807762,0.00452782
10222,16434,-74.46276855,42.15109253,83.17790489,88.6959627,5.518057816,0.028689495
10223,16435,-74.40316772,42.25355911,89.17982764,90.56646787,1.386640231,0.024137986
10224,16436,-74.34338379,42.35600662,93.20956955,91.51828353,-1.691286018,0.043858438
10225,16437,-74.28338623,42.45842361,95.13794015,90.86202952,-4.275910632,0.017432913
10227,16439,-74.16275024,42.66320801,97.10596452,95.26282936,-1.843135156,0.005818596
10228,16440,-74.10211182,42.76556778,97.95250579,98.54293825,0.590432462,0.003184499
10229,16441,-74.04129028,42.86790085,98.26546005,99.02705498,0.761594926,0.005046106
10230,16442,-73.98022461,42.97019958,98.44952579,99.16574587,0.716220074,0.007987349
10231,16443,-73.91897583,43.07247543,98.1340791,98.96865951,0.834580416,0.006315581
10232,16444,-73.85748291,43.17473221,97.94017513,98.90410627,0.963931142,0.002285153
10233,16445,-73.79577637,43.27695847,98.20679127,98.82710584,0.62031457,0.00672365
10234,16446,-73.73388672,43.37915421,98.22869763,98.72973979,0.501042158,0.004819041
10235,16447,-73.67175293,43.48132324,98.15103323,98.47714923,0.326116003,0.00793413
10236,16448,-73.60940552,43.58346558,97.82419699,98.28535871,0.461161723,0.015149747
10237,16449,-73.54684448,43.68557739,97.41446054,98.29910307,0.884642527,0.002269034
10238,16450,-73.48406982,43.78766632,97.5477501,98.28641957,0.738669466,0.019451305
10239,16451,-73.42105103,43.88972473,98.44304043,98.58378031,0.140739882,0.041103082
10240,16452,-73.35778809,43.99174118,98.79620039,99.19160071,0.395400322,0.035547572
10241,16453,-73.29434204,44.09373474,98.92580508,99.17778566,0.251980582,0.002999944
10242,16454,-73.23065186,44.19569397,98.73203451,98.94127558,0.209241067,0.025458308
10243,16455,-73.16674805,44.29763412,98.46780688,98.61468188,0.146874996,0.007593658
10244,16456,-73.1026001,44.39953232,97.95818842,98.66525888,0.707070465,0.018715803
10245,16457,-73.03823853,44.50139236,97.39737951,98.12940401,0.732024495,0.003184575
10246,16458,-72.97363281,44.60323334,96.27254716,97.79658475,1.52403759,0.047931314
10250,16462,-72.71295166,45.01021194,94.34497741,97.79191769,3.446940282,0.023103884
10284,16537,-76.91827393,37.27810287,99.03269082,98.80988157,-0.222809247,0.036952343
10292,16550,-76.24090576,38.61577606,89.09519753,90.91739189,1.822194357,0.049982941
10293,16551,-76.18759155,38.718647,89.6349338,91.29155604,1.656622245,0.033143675
10294,16552,-76.13409424,38.8215065,98.82038004,98.76162031,-0.058759732,0.007477697
10295,16553,-76.08044434,38.92434692,98.92954133,98.95102986,0.021488532,0.024153974
10296,16554,-76.02661133,39.02720261,99.08723242,99.06609705,-0.021135372,0.003663056
10297,16555,-75.97259521,39.13004303,99.17736053,99.22184336,0.044482832,0.008223367
10298,16556,-75.918396,39.23287582,99.14692283,98.99958278,-0.14734005,0.007282727
10299,16557,-75.86401367,39.33569336,99.08134424,99.0292786,-0.052065635,0.005698155
10300,16558,-75.80944824,39.43851089,99.08240003,99.07958053,-0.002819506,0.012445738
10301,16559,-75.75469971,39.54130554,99.07179355,99.12353706,0.051743513,0.010994711
10302,16560,-75.69979858,39.644104,98.93621576,99.07620433,0.139988575,0.027162285
10303,16561,-75.64471436,39.74688339,98.84226191,99.07529713,0.233035221,0.020532875
10304,16562,-75.5894165,39.84965134,98.64440106,99.07046543,0.426064374,0.008928294
10305,16563,-75.53393555,39.95241547,98.44835333,99.03479415,0.586440819,0.006439857
10306,16564,-75.47827148,40.05516052,98.51984142,99.10529825,0.58545683,0.004668505
10307,16565,-75.42242432,40.15789413,98.47608209,99.17926171,0.703179616,0.023132418
10308,16566,-75.36639404,40.26062775,97.74796036,99.15232146,1.4043611,0.009627079
10309,16567,-75.31018066,40.36332321,96.78937949,99.13196497,2.342585482,0.005981977
10310,16568,-75.25375366,40.46603012,96.15835118,99.15295887,2.99460769,0.005672916
10311,16569,-75.19714355,40.56870651,96.82979744,99.2200321,2.390234656,0.007475201
10312,16570,-75.14038086,40.67137909,96.94877919,99.22055215,2.27177296,0.035142916
10313,16571,-75.08337402,40.77402115,96.20802149,99.1735457,2.965524212,0.000760612
10314,16572,-75.02618408,40.87666321,95.99961771,99.20539522,3.205777511,0.005668615
10315,16573,-74.96881104,40.97928238,95.37288424,99.24359449,3.870710248,0.009469448
10316,16574,-74.91125488,41.08189392,94.61427691,99.17421352,4.559936614,0.006151467
10317,16575,-74.85348511,41.18447495,94.51301906,99.14193865,4.628919583,0.002935191
10318,16576,-74.79553223,41.28704071,94.85155681,99.197601,4.34604419,0.004869984
10319,16577,-74.73736572,41.38959122,95.53180874,99.03688514,3.505076401,0.00766192
10320,16578,-74.67901611,41.49212265,95.46492687,98.76054,3.295613137,0.005511957
10321,16579,-74.62045288,41.59463882,96.07454191,98.58763103,2.513089121,0.003010847
10322,16580,-74.56167603,41.69713211,96.4538256,98.59900393,2.145178324,0.006989596
10323,16581,-74.50274658,41.79959488,95.95220781,98.13524959,2.183041774,0.008674189
10324,16582,-74.44354248,41.90205765,92.228609,91.0991895,-1.129419501,0.012997316
10325,16583,-74.38418579,42.00449371,84.80413114,87.24074687,2.436615727,0.004937442
10326,16584,-74.32461548,42.10690308,84.91025858,87.63952905,2.729270476,0.0091837
10327,16585,-74.26483154,42.20929337,82.81310124,87.6367642,4.82366296,0.047152651
10328,16586,-74.2048645,42.31166077,93.85973958,89.85386026,-4.00587932,0.016728415
10330,16588,-74.08425903,42.51632309,96.61807229,95.20041656,-1.417655733,0.00887559
10331,16589,-74.02365112,42.61861801,97.19711356,97.63537827,0.438264711,0.016343575
10332,16590,-73.96282959,42.72089005,98.5515345,99.19069633,0.639161829,0.015265215
10333,16591,-73.90179443,42.82314682,98.90660094,99.38925689,0.482655943,0.044070071
10334,16592,-73.84054565,42.92535782,98.69996199,99.37726916,0.677307171,0.041927708
10335,16593,-73.77908325,43.02755737,98.89741429,99.42181801,0.524403725,0.037862331
10336,16594,-73.71740723,43.12972641,98.84937765,99.42710983,0.57773218,0.017841211
10337,16595,-73.65551758,43.23186493,98.76029431,99.32605263,0.565758321,0.013360904
10338,16596,-73.59338379,43.33398819,98.53417909,99.15518197,0.621002876,0.026130867
10339,16597,-73.53106689,43.43607712,98.44471539,98.855764,0.411048608,0.008490833
10340,16598,-73.46853638,43.53813553,98.12902241,98.8188064,0.689783995,0.002423286
10341,16599,-73.40576172,43.64016342,98.47790282,98.77221215,0.294309332,0.003894296
10342,16600,-73.34277344,43.74216843,98.57695134,98.774375,0.197423665,0.006458556
10343,16601,-73.27957153,43.84413528,98.71913668,99.08309247,0.363955785,0.005637322
10344,16602,-73.21612549,43.94608688,98.64743879,98.82546934,0.178030546,0.006021031
10345,16603,-73.15246582,44.04799271,97.86471315,97.9822827,0.117569551,0.006445538
10346,16604,-73.08859253,44.14986801,96.86173601,97.48300872,0.621272715,0.004379061
10395,16698,-76.21575928,38.36850739,83.43057103,88.83756469,5.406993663,0.040282466
10396,16699,-76.16262817,38.47130203,98.41613981,98.40560189,-0.010537923,0.006082713
10397,16700,-76.10931396,38.57410431,98.63521945,98.57082087,-0.064398576,0.017241775
10398,16701,-76.05584717,38.67688751,98.80748728,98.73368244,-0.073804841,0.007501778
10399,16702,-76.00216675,38.77968216,99.1087079,99.06205506,-0.046652848,0.002717975
10400,16703,-75.94833374,38.88245773,99.10921175,99.14143025,0.032218501,0.001960591
10401,16704,-75.89428711,38.98522949,99.16279383,99.12151032,-0.041283511,0.00642172
10402,16705,-75.84011841,39.08798599,99.1768631,99.18956665,0.012703551,0.007498971
10403,16706,-75.78573608,39.19073868,99.17956227,99.12913746,-0.050424804,0.005287959
10404,16707,-75.73117065,39.29348373,99.19617526,99.14864196,-0.047533298,0.00770151
10405,16708,-75.67645264,39.39621735,99.08431245,99.04469399,-0.039618461,0.010692162
10407,16710,-75.56640625,39.60165405,99.01188602,99.14327744,0.131391428,0.014882573
10408,16711,-75.5111084,39.70435715,99.48697044,99.44753578,-0.039434654,0.01174133
10410,16713,-75.3999939,39.909729,99.49842551,99.42916772,-0.069257791,0.039209973
10411,16714,-75.34414673,40.01240921,99.45494127,99.44125808,-0.01368319,0.01857995
10412,16715,-75.28811646,40.11505508,99.43184286,99.4566771,0.02483424,0.009974667
10413,16716,-75.23187256,40.21770096,97.66683883,99.15063731,1.483798474,0.043217354
10414,16717,-75.17547607,40.32033539,97.36364349,99.1818888,1.818245312,0.008272791
10415,16718,-75.11889648,40.42295074,96.81874686,99.16810429,2.349357434,0.015858359
10416,16719,-75.06207275,40.52554703,96.38517286,99.16702286,2.781849999,0.005092244
10417,16720,-75.00512695,40.62813568,96.46566966,99.19973624,2.734066585,0.010584213
10418,16721,-74.94793701,40.73070908,96.11591057,99.20633561,3.090425046,0.004357552
10419,16722,-74.89056396,40.83326721,95.0833371,99.10899163,4.025654527,0.009364738
10420,16723,-74.83300781,40.93580627,94.87210412,99.14539469,4.273290577,0.007596044
10421,16724,-74.77523804,41.03833008,94.9170938,99.1929804,4.275886599,0.002226463
10422,16725,-74.71728516,41.14083862,94.72694507,99.19202198,4.465076918,0.003310966
10423,16726,-74.65911865,41.24333191,94.77565932,99.25068175,4.475022432,0.009046758
10424,16727,-74.60076904,41.34579468,94.66292018,99.25399686,4.591076684,0.007196861
10425,16728,-74.54223633,41.44825363,94.77779284,99.22738193,4.449589086,0.012195189
10426,16729,-74.48348999,41.55068588,95.16862799,99.22862068,4.059992692,0.005125402
10427,16730,-74.42453003,41.65310287,96.17793976,99.20887057,3.030930809,0.009410043
10428,16731,-74.36538696,41.75548553,95.93275443,98.8961743,2.963419872,0.003951912
10429,16732,-74.30603027,41.85785675,95.63730198,98.68272656,3.045424582,0.003929835
10430,16733,-74.24645996,41.96020889,95.90107862,98.31745119,2.416372569,0.005653995
10431,16734,-74.18670654,42.06254196,94.92501956,94.96579583,0.040776268,0.005946943
10432,16735,-74.12670898,42.1648407,92.48435078,89.74431612,-2.740034668,0.008812759
10433,16736,-74.06652832,42.26712799,95.83967285,96.46732223,0.627649378,0.0012688
10434,16737,-74.00616455,42.36940002,97.40050511,99.30160089,1.901095777,0.017509006
10435,16738,-73.94555664,42.47163773,97.74385543,99.2833768,1.539521366,0.005925512
10436,16739,-73.88476563,42.57384491,98.29343899,99.22920086,0.935761868,0.033504822
10437,16740,-73.82373047,42.67604828,98.91047523,99.41867158,0.508196353,0.002444649
10438,16741,-73.76251221,42.77821732,98.89985945,99.399839,0.499979547,0.006018652
10439,16742,-73.7010498,42.88035202,98.90714026,99.22348341,0.316343148,0.015208973
