,X,lon,lat,epiraindiff,epirhdiff,epitdiff,finfmh,finfmf,finfmd,V12
7958,13113,-78.66531372,40.88659286,-5.12914,-3.55196,0.6108,0.733456,0.4921694,-0.2412866,0.006116571
7959,13114,-78.61419678,40.99108505,-4.72605,-3.35905,0.65391,0.7382232,0.4966512,-0.241572,0.004264295
7960,13115,-78.56286621,41.09555435,-7.0856,-3.51017,0.67155,0.7425695,0.5227932,-0.2197763,0.004813764
7961,13116,-78.51135254,41.20001984,-4.86448,-3.39803,0.7314,0.7346112,0.531585,-0.2030262,0.008630422
7962,13117,-78.45965576,41.30448151,-3.10032,-3.32541,0.69698,0.7153098,0.5100784,-0.2052314,0.001098818
7963,13118,-78.4078064,41.4089241,-4.73718,-3.17946,0.60282,0.6976491,0.513413,-0.1842361,0.008199703
7964,13119,-78.35577393,41.51335907,-7.97023,-2.92769,0.62018,0.6950716,0.5442112,-0.1508604,0.0057938
7965,13120,-78.30352783,41.61777496,-10.12216,-2.79763,0.66548,0.7296827,0.6120674,-0.1176153,0.003550577
7966,13121,-78.25112915,41.72218323,-6.78318,-2.64641,0.77735,0.7525215,0.6429524,-0.1095691,0.016698474
7967,13122,-78.19854736,41.82659149,-7.41675,-2.68501,0.73806,0.7432413,0.6318864,-0.1113549,0.006354062
7968,13123,-78.14575195,41.93096924,-6.99909,-2.57629,0.78286,0.7592586,0.6402719,-0.1189867,0.0084596
7969,13124,-78.09280396,42.03533936,-6.00143,-2.57012,0.83232,0.7674568,0.6407081,-0.1267487,0.042962519
7970,13125,-78.03967285,42.1396904,-5.0582,-2.70367,0.7634,0.7479651,0.6339124,-0.1140527,0.036833006
7971,13126,-77.98632813,42.24403381,-5.42315,-2.73796,0.71562,0.7274226,0.6126874,-0.1147352,0.023455149
7972,13127,-77.93280029,42.34834671,-3.04436,-2.58818,0.70463,0.7227688,0.611636,-0.1111328,0.042513881
7973,13128,-77.87908936,42.45266342,-3.16997,-2.41211,0.52323,0.652063,0.5844614,-0.0676016,0.023485533
7974,13129,-77.82519531,42.55695724,-1.88346,-2.13625,0.49978,0.6036995,0.4969369,-0.1067626,0.023942229
7976,13131,-77.71682739,42.76549149,-3.81933,-2.19895,0.36586,0.5595423,0.4473007,-0.1122416,0.001237906
7979,13134,-77.55279541,43.0781517,1.17099,-0.14625,0.31054,0.2986629,0.2476504,-0.0510125,0.031738223
8012,13228,-80.21911621,37.19070816,-1.20399,-1.6264,0.3809,0.6088438,0.4918508,-0.116993,0.035813533
8018,13234,-79.94293213,37.81764603,-0.33074,-1.60645,-0.06405,0.5908378,0.4459924,-0.1448454,0.002576751
8019,13235,-79.89639282,37.92215347,-0.70028,-1.62586,-0.13291,0.6655771,0.4741374,-0.1914397,0.015678005
8020,13236,-79.84967041,38.02666092,-0.79263,-1.51037,-0.09946,0.6864423,0.4750127,-0.2114296,0.0288475
8021,13237,-79.80279541,38.13117218,-3.19636,-1.52488,-0.02107,0.7215879,0.5191869,-0.202401,0.006656762
8022,13238,-79.75576782,38.23568726,-5.86284,-1.67175,0.46453,0.7805958,0.5818085,-0.1987873,0.00881425
8023,13239,-79.70858765,38.34018707,-6.76363,-2.05093,0.49728,0.7999107,0.6387218,-0.1611889,0.001820791
8024,13240,-79.66125488,38.44471741,-5.55406,-2.27036,0.88042,0.8258227,0.6867563,-0.1390664,0.012671464
8025,13241,-79.61376953,38.54922867,-4.2926,-2.51503,0.88297,0.8621976,0.7289215,-0.1332761,0.025433374
8028,13244,-79.4703064,38.86277771,-6.02755,-2.92403,0.63799,0.8438717,0.7024085,-0.1414632,0.018463284
8029,13245,-79.42214966,38.96728897,-6.16172,-2.90671,0.77952,0.8758519,0.7660949,-0.109757,0.008421808
8032,13248,-79.27676392,39.28082657,-10.83207,-3.55198,0.6782,0.83335,0.6328729,-0.2004771,0.013166041
8033,13249,-79.22796631,39.38533401,-10.82528,-3.28201,0.56959,0.8016305,0.5615341,-0.2400964,0.010584902
8034,13250,-79.17901611,39.48983002,-10.84841,-3.31086,0.64059,0.7892043,0.5560602,-0.2331441,0.000996702
8035,13251,-79.12988281,39.59434128,-9.18889,-3.5813,0.64236,0.8165428,0.6221452,-0.1943976,0.008789862
8036,13252,-79.08062744,39.69883728,-7.61385,-3.44272,0.75354,0.8622974,0.7256591,-0.1366383,0.003448762
8037,13253,-79.03115845,39.80332565,-8.18846,-3.54298,0.66368,0.8545285,0.6940992,-0.1604293,0.006650607
8038,13254,-78.98153687,39.90781403,-9.26494,-3.47763,0.62568,0.8434902,0.6577254,-0.1857648,0.010364079
8045,13261,-78.62936401,40.63904953,-3.83002,-3.69521,0.65846,0.7736517,0.5513118,-0.2223399,0.006289061
8046,13262,-78.57836914,40.7434845,-4.55722,-3.71752,0.56223,0.7340876,0.4980904,-0.2359972,0.005282782
8047,13263,-78.52719116,40.84790039,-4.04003,-3.53255,0.53938,0.7117456,0.4716407,-0.2401049,0.005113343
8048,13264,-78.47583008,40.95231628,-2.68276,-3.37003,0.56945,0.6975874,0.4664743,-0.2311131,0.006805637
8049,13265,-78.42431641,41.05671692,-5.38359,-3.06257,0.64601,0.711901,0.4863092,-0.2255918,0.006583477
8050,13266,-78.37261963,41.16112137,-5.56189,-3.33749,0.68694,0.7248921,0.5140614,-0.2108307,0.002092824
8051,13267,-78.32070923,41.2654953,-4.58166,-3.44308,0.73595,0.7088027,0.5077152,-0.2010875,0.010059729
8052,13268,-78.26864624,41.36986923,-3.96257,-3.17702,0.71657,0.6840317,0.479094,-0.2049377,0.004025327
8053,13269,-78.21640015,41.47423553,-6.39225,-2.9353,0.54786,0.6644855,0.5028024,-0.1616831,0.003830883
8054,13270,-78.16394043,41.57857895,-10.57301,-2.62609,0.57296,0.6984242,0.5690208,-0.1294034,0.011450581
8055,13271,-78.11132813,41.68291473,-7.7969,-2.72845,0.75404,0.751311,0.6327311,-0.1185799,0.006372059
8056,13272,-78.05853271,41.78723526,-6.81939,-2.67603,0.83025,0.7949912,0.6611372,-0.133854,0.007026821
8057,13273,-78.0055542,41.89154434,-5.272,-2.79444,0.8341,0.8021436,0.6557969,-0.1463467,0.000138402
8058,13274,-77.95239258,41.99584198,-5.36844,-2.81226,0.80888,0.7726762,0.6462145,-0.1264617,0.024528859
8059,13275,-77.89904785,42.10011673,-5.06512,-2.81566,0.81043,0.7655553,0.6359381,-0.1296172,0.005973661
8064,13280,-77.62939453,42.62129593,-0.88425,-2.16685,0.4748,0.6169821,0.5471153,-0.0698668,0.034025127
8065,13281,-77.57492065,42.7254715,-1.51727,-2.09567,0.50228,0.6145548,0.5233397,-0.0912151,0.004957363
8066,13282,-77.52023315,42.82964325,-1.69369,-2.3253,0.46357,0.560222,0.445729,-0.114493,0.040031574
8107,13384,-79.81072998,37.78084183,0.13376,-1.29574,-0.10174,0.5806404,0.4472901,-0.1333503,0.025891026
8108,13385,-79.76397705,37.88528061,-0.20605,-1.31885,-0.06178,0.6144926,0.4616197,-0.1528729,0.023535173
8109,13386,-79.71707153,37.98971939,0.26751,-1.21349,-0.12475,0.635132,0.4752045,-0.1599275,0.010265908
8110,13387,-79.67001343,38.0941658,-0.77952,-1.21996,-0.15123,0.6556076,0.4743605,-0.1812471,0.019273601
8111,13388,-79.62280273,38.19859695,-2.84993,-1.25978,0.02428,0.71607,0.5184091,-0.1976609,0.004748858
8112,13389,-79.57540894,38.30303955,-4.54532,-1.49434,0.46337,0.7647804,0.5643792,-0.2004012,0.004598343
8113,13390,-79.52789307,38.40748978,-5.1515,-1.9507,0.60612,0.7797143,0.5957286,-0.1839857,0.008072014
8114,13391,-79.48019409,38.51193619,-4.83754,-2.16852,0.56066,0.7694607,0.5539665,-0.2154942,0.018544532
8115,13392,-79.43234253,38.61637115,-4.36502,-1.85168,0.66179,0.7532355,0.5309579,-0.2222776,0.00095
8116,13393,-79.38433838,38.72082138,-3.9777,-1.66965,0.38584,0.709095,0.5031147,-0.2059803,0.020612378
8117,13394,-79.33615112,38.82527161,-3.14894,-1.58468,0.07381,0.6680525,0.4473324,-0.2207201,0.003806137
8118,13395,-79.28781128,38.92971039,-4.72382,-1.6914,0.03991,0.6710769,0.4175219,-0.253555,0.005114491
8119,13396,-79.23931885,39.03416061,-6.04352,-1.73615,0.14123,0.6757407,0.4232327,-0.252508,0.007932849
8120,13397,-79.19067383,39.13859558,-7.15666,-2.09001,0.17426,0.6759233,0.417442,-0.2584813,0.003582587
8121,13398,-79.1418457,39.24303436,-8.53457,-2.27222,0.12165,0.6748342,0.4285353,-0.2462989,0.007202755
8122,13399,-79.09283447,39.34746933,-7.19239,-2.30101,0.13563,0.649302,0.402373,-0.246929,0.003956983
8123,13400,-79.04370117,39.4519043,-8.64135,-2.29765,0.08933,0.6261335,0.3947611,-0.2313724,0.00713735
8124,13401,-78.99438477,39.55632782,-12.0889,-2.61083,0.38542,0.7000778,0.4511076,-0.2489702,0.004385548
8125,13402,-78.94488525,39.66075897,-12.8457,-2.86373,0.4737,0.7420216,0.5031051,-0.2389165,0.005687119
8126,13403,-78.89523315,39.7651825,-12.05021,-2.86745,0.57553,0.7525898,0.5116898,-0.2409,0.015904744
8127,13404,-78.84539795,39.86959839,-11.96408,-3.02071,0.65426,0.7603874,0.5103272,-0.2500602,0.004165845
8128,13405,-78.79541016,39.97400284,-11.1939,-2.93925,0.66956,0.7546809,0.5350584,-0.2196225,0.007431909
8129,13406,-78.74523926,40.07840729,-12.8594,-2.90126,0.67554,0.744551,0.5263091,-0.2182419,0.003285441
8130,13407,-78.69491577,40.18280792,-12.1119,-3.0885,0.71375,0.7531326,0.5448432,-0.2082894,0.007980435
8131,13408,-78.64440918,40.28719711,-8.90311,-3.36463,0.72931,0.7762071,0.566608,-0.2095991,0.00305735
8132,13409,-78.59371948,40.3915863,-8.55301,-3.55268,0.76273,0.7647724,0.5349999,-0.2297725,0.006724976
8133,13410,-78.54284668,40.49595642,-6.02405,-3.42837,0.70029,0.7398769,0.5306091,-0.2092678,0.006173709
8134,13411,-78.49182129,40.60032654,-4.49363,-3.42636,0.67056,0.7361278,0.5099088,-0.226219,0.004002674
8135,13412,-78.44061279,40.7046814,-4.75779,-3.5667,0.66194,0.738563,0.5005792,-0.2379838,0.006423969
8136,13413,-78.38925171,40.80903625,-2.66385,-3.54365,0.68969,0.7530677,0.5353408,-0.2177269,0.005433976
8137,13414,-78.33770752,40.91336823,-3.21809,-3.59906,0.68897,0.7144107,0.4598281,-0.2545826,0.004679862
8138,13415,-78.28594971,41.01770782,-3.18571,-3.26145,0.60904,0.6892629,0.4560486,-0.2332143,0.004162727
8139,13416,-78.23403931,41.12202835,-5.14013,-3.14836,0.66056,0.6949498,0.4713594,-0.2235904,0.008866482
8140,13417,-78.1819458,41.22633743,-7.23654,-3.20196,0.70585,0.7019982,0.5006907,-0.2013075,0.001871569
8141,13418,-78.12966919,41.33063126,-6.1513,-3.16878,0.74232,0.6801849,0.4891347,-0.1910502,0.005881643
8142,13419,-78.07720947,41.43492508,-6.24402,-3.16667,0.55835,0.6784809,0.5024167,-0.1760642,0.008310947
8143,13420,-78.02456665,41.53920364,-8.5506,-2.65332,0.62634,0.6944864,0.5549088,-0.1395776,0.004752442
8144,13421,-77.97174072,41.64345932,-8.06309,-2.7635,0.7254,0.7469011,0.623631,-0.1232701,0.005208757
8145,13422,-77.91873169,41.74770737,-6.42702,-2.87303,0.82877,0.8102137,0.6529599,-0.1572538,0.001822868
8146,13423,-77.86553955,41.85194397,-6.77398,-3.02329,0.78795,0.8110695,0.6565649,-0.1545046,0.008546723
8147,13424,-77.81216431,41.9561615,-7.22559,-2.85575,0.81796,0.7693175,0.6432835,-0.126034,0.025482652
8149,13426,-77.70483398,42.16456604,-6.61734,-2.86983,0.792,0.7553527,0.637035,-0.1183177,0.005526771
8150,13427,-77.65087891,42.26873779,-4.18836,-2.63212,0.61417,0.658991,0.5938672,-0.0651238,0.001374355
8151,13428,-77.59674072,42.3728981,-4.0691,-2.49777,0.53826,0.6286794,0.5563592,-0.0723202,0.01738315
8153,13430,-77.48791504,42.58116913,-4.02634,-2.34008,0.5842,0.6683158,0.5998306,-0.0684852,0.032266434
8154,13431,-77.43319702,42.68527603,-2.4755,-2.16776,0.50691,0.6325553,0.5543698,-0.0781855,0.006233511
8155,13432,-77.3782959,42.78937149,-2.20084,-2.19854,0.45835,0.5698418,0.4609525,-0.1088893,0.008905073
8160,13437,-77.10083008,43.30953217,-6.48041,-0.24275,0.38084,0.6077595,0.4345653,-0.1731942,0.037465457
8197,13534,-79.67868042,37.74386978,0.1854,-1.23042,-0.12869,0.6139812,0.4685616,-0.1454196,0.011289283
8198,13535,-79.63174438,37.84823608,-1.35745,-1.36412,-0.05715,0.617765,0.4608261,-0.1569389,0.007221057
8199,13536,-79.58465576,37.95259476,-0.34665,-1.00847,-0.0376,0.6354709,0.4742264,-0.1612445,0.003744356
8200,13537,-79.53738403,38.0569725,-0.05182,-1.41967,-0.14858,0.6462182,0.479065,-0.1671532,0.010091702
8201,13538,-79.48999023,38.16134262,-2.31286,-1.09882,-0.11794,0.7106824,0.5202173,-0.1904651,0.002690248
8202,13539,-79.44241333,38.26571274,-2.61664,-1.11728,0.30207,0.7479581,0.5546062,-0.1933519,0.016464776
8203,13540,-79.39468384,38.37009048,-4.6576,-1.35501,0.45801,0.7630354,0.5555165,-0.2075189,0.007612509
8204,13541,-79.34680176,38.47447205,-3.9138,-1.4376,0.50981,0.7549605,0.5373081,-0.2176524,0.004622973
8205,13542,-79.29873657,38.57884598,-3.30288,-1.70325,0.26872,0.7234121,0.5015346,-0.2218775,0.005464279
8206,13543,-79.25054932,38.68321228,-2.2203,-1.41854,0.16151,0.6692758,0.4571954,-0.2120804,0.006132342
8207,13544,-79.20217896,38.78759384,-2.66566,-1.92349,-0.01853,0.6157838,0.3983469,-0.2174369,0.007105732
8208,13545,-79.15362549,38.89196777,-0.67686,-1.68571,0.03946,0.5411486,0.3414759,-0.1996727,0.009102331
8209,13546,-79.10494995,38.99634552,-0.96095,-1.82575,0.02045,0.5096043,0.3181415,-0.1914628,0.022039044
8210,13547,-79.05609131,39.10070419,-3.32358,-1.94879,0.01088,0.5201953,0.3322207,-0.1879746,0.002901323
8211,13548,-79.00708008,39.2050705,-3.7195,-2.03886,0.10004,0.5239984,0.3277587,-0.1962397,0.007905809
8212,13549,-78.95788574,39.3094368,-3.70215,-2.0547,-0.04758,0.5001195,0.3272231,-0.1728964,0.00452355
8213,13550,-78.90853882,39.41379929,-4.93571,-1.88868,-0.00642,0.4794498,0.3171741,-0.1622757,0.018783282
8214,13551,-78.85900879,39.51815414,-5.84131,-1.78855,-0.13684,0.5149502,0.3277705,-0.1871797,0.006777245
8215,13552,-78.80932617,39.622509,-9.93494,-2.55763,-0.14069,0.5889762,0.3779422,-0.211034,0.004511645
8216,13553,-78.75946045,39.72685623,-10.33849,-2.64986,-0.02482,0.6145621,0.3910271,-0.223535,0.005705862
8217,13554,-78.70944214,39.83120346,-8.9669,-2.5386,0.30417,0.6750806,0.4344977,-0.2405829,0.006361219
8218,13555,-78.65924072,39.93553543,-9.51905,-2.40592,0.32138,0.6759846,0.4426395,-0.2333451,0.003505336
8219,13556,-78.60888672,40.03987122,-10.71953,-2.30686,0.29603,0.6386753,0.4225238,-0.2161515,0.008908882
8220,13557,-78.55834961,40.14419937,-11.46525,-2.73253,0.35435,0.6807234,0.4500467,-0.2306767,0.001449178
8221,13558,-78.50762939,40.24851227,-11.08092,-2.52898,0.48696,0.6767722,0.4301227,-0.2466495,0.009507708
8222,13559,-78.45675659,40.35282135,-8.03321,-2.79049,0.49557,0.6621601,0.4144921,-0.247668,0.003012872
8223,13560,-78.40570068,40.45713043,-6.76392,-2.71211,0.46035,0.6466517,0.4147008,-0.2319509,0.005976303
8224,13561,-78.35446167,40.56142807,-6.93817,-2.78211,0.45184,0.6570911,0.4279865,-0.2291046,0.007361072
8225,13562,-78.30303955,40.66571808,-6.50096,-3.12937,0.56781,0.6851054,0.4440658,-0.2410396,0.003657957
8226,13563,-78.25146484,40.7699852,-5.42457,-3.33192,0.69224,0.7143068,0.4832905,-0.2310163,0.006490213
8227,13564,-78.19970703,40.87425995,-2.12032,-3.44178,0.71847,0.719384,0.4889547,-0.2304293,0.005684352
8228,13565,-78.14776611,40.978508,-0.89663,-3.59116,0.71369,0.7230413,0.5034985,-0.2195428,0.006949319
8229,13566,-78.09564209,41.08276367,-4.02901,-3.31988,0.7313,0.6781929,0.4557666,-0.2224263,0.002660978
8230,13567,-78.04333496,41.18700409,-7.45399,-3.19273,0.67445,0.6788859,0.4663206,-0.2125653,0.008306244
8231,13568,-77.99087524,41.29122925,-7.72002,-3.12768,0.70228,0.6738297,0.4733586,-0.2004711,0.006324313
8232,13569,-77.9382019,41.39543915,-7.34559,-3.16266,0.57664,0.6707634,0.4950399,-0.1757235,0.002682692
8233,13570,-77.88534546,41.49963379,-5.32946,-2.87493,0.6005,0.6843152,0.5365559,-0.1477593,0.006256219
8234,13571,-77.83233643,41.60382843,-5.08874,-2.84102,0.6958,0.7283561,0.6097362,-0.1186199,0.003976542
8235,13572,-77.77911377,41.70800018,-5.69495,-2.64829,0.81195,0.7729938,0.635663,-0.1373308,0.009559869
8236,13573,-77.72570801,41.81216049,-7.26274,-2.6814,0.81714,0.7588189,0.6359067,-0.1229122,0.005078301
8237,13574,-77.67211914,41.91630936,-9.45353,-2.94854,0.84599,0.7415565,0.6195756,-0.1219809,0.026081677
8239,13576,-77.56439209,42.12456131,-7.66493,-2.62436,0.69703,0.6929793,0.6046549,-0.0883244,0.045249312
8240,13577,-77.51022339,42.22866058,-4.91089,-2.50835,0.62522,0.6326753,0.5680112,-0.0646641,0.018881174
8241,13578,-77.45587158,42.33274841,-4.98766,-2.45232,0.51316,0.6167412,0.5417975,-0.0749437,0.019910801
8242,13579,-77.40133667,42.43681335,-6.99717,-2.41956,0.52018,0.6258154,0.5700586,-0.0557568,0.018553228
8243,13580,-77.34661865,42.54087067,-6.53767,-2.3277,0.5589,0.6300109,0.5742603,-0.0557506,0.041928507
8244,13581,-77.29168701,42.64490128,-2.44925,-2.17257,0.50238,0.5991115,0.5050471,-0.0940644,0.006331493
8286,13681,-79.68725586,37.39385986,2.30234,-0.28038,0.14407,0.4678769,0.4366774,-0.0311995,0.026828647
8287,13682,-79.64059448,37.49814606,1.63565,-1.07954,0.06444,0.5465494,0.4714524,-0.075097,0.002884303
8288,13683,-79.59375,37.60242844,0.3507,-1.28735,0.04574,0.5870042,0.4667735,-0.1202307,0.04285979
8289,13684,-79.54678345,37.70672607,-0.46533,-1.10583,0.104,0.5643656,0.4399633,-0.1244023,0.009841319
8292,13687,-79.40490723,38.01961517,0.58643,-0.96923,-0.11671,0.6414758,0.482896,-0.1585798,0.006247562
8293,13688,-79.3572998,38.12392426,-0.63639,-0.87488,-0.15668,0.6927374,0.503114,-0.1896234,0.007012182
8294,13689,-79.30953979,38.22821808,-1.55459,-0.67102,-0.06884,0.7089091,0.5209806,-0.1879285,0.002242962
8295,13690,-79.2616272,38.33252335,-1.95349,-0.56184,-0.01107,0.716165,0.521058,-0.195107,0.009543521
8296,13691,-79.21356201,38.43682861,-3.38677,-1.12474,0.18717,0.7154358,0.5198943,-0.1955415,0.004076023
8297,13692,-79.16531372,38.5411377,-3.12096,-1.35609,0.289,0.7263373,0.5129328,-0.2134045,0.004623352
8298,13693,-79.11691284,38.64543915,-2.80659,-1.65005,0.14896,0.712125,0.4989579,-0.2131671,0.008664313
8299,13694,-79.06835938,38.74974823,-4.29709,-1.55316,0.08993,0.6785097,0.440979,-0.2375307,0.001456774
8300,13695,-79.0196228,38.85403824,-4.56043,-2.16008,-0.01159,0.6273395,0.414179,-0.2131605,0.009385788
8301,13696,-78.97073364,38.95833969,-4.41597,-2.06123,0.05272,0.5789069,0.3926754,-0.1862315,0.003290563
8302,13697,-78.92169189,39.06264114,-1.27589,-1.74698,0.13112,0.5486307,0.3644939,-0.1841368,0.00619464
8303,13698,-78.87246704,39.16693878,-1.96048,-1.80624,0.0468,0.5359304,0.3620118,-0.1739186,0.006272866
8304,13699,-78.8230896,39.2712326,-2.86588,-2.02575,0.03447,0.5093952,0.3292207,-0.1801745,0.003540401
8305,13700,-78.77352905,39.37551498,-4.11,-1.98487,-0.08226,0.4591053,0.3013499,-0.1577554,0.00860667
8306,13701,-78.72381592,39.47979355,-3.37131,-1.80577,-0.13474,0.4398909,0.3135636,-0.1263273,0.001527032
8307,13702,-78.6739502,39.58409119,-5.57798,-1.81806,-0.15979,0.4703173,0.3371332,-0.1331841,0.009816559
8308,13703,-78.62390137,39.68836594,-8.03939,-2.35411,-0.22926,0.5484119,0.3647846,-0.1836273,0.002353519
8309,13704,-78.57366943,39.79263306,-8.53261,-2.61623,0.07769,0.627735,0.396878,-0.230857,0.007417669
8310,13705,-78.52325439,39.89688873,-7.70393,-2.65942,0.25725,0.6451775,0.4197831,-0.2253944,0.005137693
8311,13706,-78.47271729,40.00115204,-9.95429,-2.41915,0.06154,0.6048462,0.3850085,-0.2198377,0.010430168
8312,13707,-78.42196655,40.10541153,-10.06298,-2.44422,0.10685,0.6106248,0.3894842,-0.2211406,0.008562736
8313,13708,-78.37106323,40.20965576,-9.21073,-2.6512,0.2658,0.6643325,0.4421583,-0.2221742,0.000514177
8314,13709,-78.31997681,40.31389236,-8.07957,-2.46069,0.305,0.6119805,0.406138,-0.2058425,0.01113898
8315,13710,-78.26870728,40.41811752,-9.47673,-2.44251,0.338,0.5916173,0.3934427,-0.1981746,0.004040017
8316,13711,-78.21728516,40.5223465,-8.07335,-2.71045,0.36776,0.604745,0.3831904,-0.2215546,0.004502838
8317,13712,-78.16564941,40.62656021,-6.75741,-2.63193,0.26406,0.6163715,0.3933259,-0.2230456,0.013362228
8318,13713,-78.1138916,40.73075867,-9.30019,-2.6947,0.3899,0.6466452,0.422627,-0.2240182,0.003328499
8319,13714,-78.06192017,40.83496094,-7.13223,-3.17865,0.62395,0.674642,0.4560277,-0.2186143,0.006487792
8320,13715,-78.00976563,40.93914413,-4.43347,-3.23341,0.64539,0.6880285,0.4671226,-0.2209059,0.005074052
8321,13716,-77.9574585,41.04331589,-5.04577,-3.32439,0.6766,0.6841209,0.463394,-0.2207269,0.007546833
8322,13717,-77.90493774,41.14748383,-6.40955,-3.14837,0.69491,0.6868967,0.4750343,-0.2118624,0.003621239
8323,13718,-77.85223389,41.25163269,-6.1479,-3.19501,0.69725,0.6785081,0.4777099,-0.2007982,0.003559769
8324,13719,-77.79937744,41.3557663,-5.84069,-3.14155,0.6098,0.6625853,0.482791,-0.1797943,0.008825695
8325,13720,-77.74633789,41.45989609,-4.67501,-2.89856,0.61079,0.6721534,0.5189958,-0.1531576,0.015798828
8326,13721,-77.69308472,41.56401062,-4.24504,-2.77284,0.62565,0.7060006,0.5939081,-0.1120925,0.006929358
8327,13722,-77.63964844,41.66811371,-6.27323,-2.69466,0.70728,0.7024475,0.5946151,-0.1078324,0.002798659
8328,13723,-77.58605957,41.77219391,-7.45916,-2.56284,0.70845,0.6885499,0.5974084,-0.0911415,0.003428675
8329,13724,-77.53225708,41.87627411,-6.62622,-2.60394,0.61816,0.6564256,0.575506,-0.0809196,0.031574385
8330,13725,-77.47827148,41.98032761,-7.18339,-2.60917,0.57462,0.6290277,0.5474836,-0.0815441,0.004180288
8331,13726,-77.42410278,42.08436966,-7.25173,-2.51902,0.54521,0.6141084,0.5207467,-0.0933617,0.009789641
8332,13727,-77.36975098,42.18840027,-5.44764,-2.31912,0.53622,0.5997863,0.5148957,-0.0848906,0.008089236
8333,13728,-77.31518555,42.29240799,-6.07256,-2.27065,0.487,0.5955904,0.5053125,-0.0902779,0.034947263
8334,13729,-77.26043701,42.39640045,-6.01703,-2.12999,0.48268,0.5910546,0.5089023,-0.0821523,0.029967335
8335,13730,-77.20550537,42.50037766,-5.54706,-2.10275,0.46725,0.5802124,0.4873693,-0.0928431,0.025185771
8336,13731,-77.15036011,42.60433197,-4.32242,-2.22655,0.44781,0.5589821,0.4431301,-0.115852,0.007537345
