"","X","lon","lat","epirainh","epirainf","epiraindiff","epirhh","epirhf","epirhdiff","epiaveth","epiavetf","epiavetdiff","V12"
"10307",16565,-75.4224243164062,40.1578941345215,27.1147,29.42624,2.31154,68.34504,67.82071,-0.524329999999992,16.8396,16.16238,-0.677220000000002,0.0231324177888013
"10308",16566,-75.3663940429688,40.260627746582,32.28619,34.18114,1.89495,69.54057,68.50607,-1.03450000000001,16.77897,16.18167,-0.597300000000001,0.00962707859358858
"10309",16567,-75.3101806640625,40.3633232116699,33.69803,36.708,3.00997,69.90098,68.54437,-1.35661,16.92127,16.22574,-0.695530000000002,0.00598197685309998
"10310",16568,-75.2537536621094,40.4660301208496,31.6585,33.26822,1.60972,70.17333,68.70005,-1.47328,16.85286,16.29755,-0.555309999999999,0.00567291614930809
"10311",16569,-75.1971435546875,40.5687065124512,33.33589,31.59362,-1.74227,70.28858,68.38796,-1.90061999999999,16.97416,16.36949,-0.604670000000002,0.00747520109179334
"10312",16570,-75.140380859375,40.6713790893555,35.79515,35.01125,-0.783900000000003,70.52367,68.01085,-2.51281999999999,16.98752,16.45305,-0.534469999999999,0.035142915790999
"10313",16571,-75.0833740234375,40.7740211486816,37.51258,33.91184,-3.60074,71.30252,68.61685,-2.68567,16.94071,16.58285,-0.357859999999999,0.000760611652601995
"10314",16572,-75.0261840820312,40.8766632080078,37.59868,31.40517,-6.19351,71.73845,68.73451,-3.00394,16.91204,16.55786,-0.354179999999999,0.00566861505480176
"10315",16573,-74.9688110351562,40.9792823791504,39.21512,29.18296,-10.03216,72.15139,68.77076,-3.38063000000001,16.91213,16.67555,-0.23658,0.00946944830800334
"10316",16574,-74.9112548828125,41.0818939208984,39.69953,29.30056,-10.39897,72.458,69.01396,-3.44404,17.01044,16.73216,-0.278279999999999,0.00615146711540149
"10317",16575,-74.8534851074219,41.1844749450684,39.80185,27.92008,-11.88177,72.30056,68.96119,-3.33937,16.97251,16.97312,0.000610000000001776,0.0029351912105966
"10318",16576,-74.7955322265625,41.2870407104492,39.30606,27.41069,-11.89537,72.4694,69.15857,-3.31083,16.99871,16.99125,-0.00745999999999825,0.00486998402459449
"10319",16577,-74.7373657226562,41.389591217041,39.30489,27.74744,-11.55745,73.61941,69.94588,-3.67353,16.92615,17.08413,0.157979999999998,0.00766191986640052
"10320",16578,-74.6790161132812,41.4921226501465,38.75397,27.56378,-11.19019,74.85752,71.35724,-3.50027999999999,16.8034,17.15431,0.350909999999999,0.00551195727629761
"10321",16579,-74.6204528808594,41.5946388244629,39.91175,25.08431,-14.82744,75.30881,71.8053,-3.50350999999999,16.73613,17.18684,0.450710000000001,0.00301084709349198
"10322",16580,-74.5616760253906,41.6971321105957,45.08129,26.33308,-18.74821,74.91615,71.34916,-3.56699,16.82985,17.22208,0.392229999999998,0.00698959640270402
"10323",16581,-74.5027465820312,41.7995948791504,53.2318,35.62414,-17.60766,75.1741,71.5186,-3.65549999999999,16.98988,17.38495,0.39507,0.00867418863219171
"10324",16582,-74.4435424804688,41.9020576477051,57.36944,36.10495,-21.26449,77.44804,73.47169,-3.97635000000001,16.72657,17.24741,0.52084,0.0129973156548076
"10325",16583,-74.3841857910156,42.0044937133789,48.52404,28.34837,-20.17567,78.76259,74.67891,-4.08368,16.53799,17.14087,0.602879999999999,0.0049374419509931
"10326",16584,-74.3246154785156,42.1069030761719,41.3137,25.40435,-15.90935,79.43688,75.37804,-4.05884,16.42266,17.03916,0.616499999999998,0.00918370008169944
"10327",16585,-74.2648315429688,42.2092933654785,36.18769,24.02039,-12.1673,80.44097,76.23508,-4.20589,16.3763,16.95759,0.581289999999999,0.047152651419303
"10328",16586,-74.2048645019531,42.3116607666016,36.18453,22.75585,-13.42868,77.29359,73.43012,-3.86346999999999,16.53867,17.09834,0.559670000000001,0.0167284152836018
"10330",16588,-74.0842590332031,42.5163230895996,37.63645,31.00036,-6.63609,74.60635,71.16665,-3.4397,17.01663,17.44144,0.424810000000001,0.00887558990430648
"10331",16589,-74.0236511230469,42.6186180114746,35.44186,29.94501,-5.49685,73.46021,70.30579,-3.15442,17.17167,17.48999,0.31832,0.0163435748228977
"10332",16590,-73.9628295898438,42.720890045166,32.65815,31.1283,-1.52985,70.94504,68.16269,-2.78235000000001,17.33849,17.26723,-0.0712599999999988,0.0152652148287942
"10333",16591,-73.9017944335938,42.8231468200684,32.8331,31.38935,-1.44375,69.47093,65.95204,-3.51889,17.68608,17.46608,-0.219999999999999,0.0440700706741026
"10334",16592,-73.8405456542969,42.9253578186035,34.39841,30.26715,-4.13126,71.04326,67.867,-3.17626,17.53792,17.48909,-0.0488299999999988,0.0419277084927074
"10335",16593,-73.7790832519531,43.0275573730469,34.2613,29.10182,-5.15948,69.94203,66.3626,-3.57943,17.67098,17.83234,0.161359999999998,0.0378623305250017
"10336",16594,-73.7174072265625,43.1297264099121,35.60299,30.42666,-5.17633,70.19995,66.51668,-3.68327000000001,17.74767,17.89754,0.14987,0.0178412105037964
"10337",16595,-73.655517578125,43.2318649291992,37.24524,29.85663,-7.38861,70.47005,66.74207,-3.72798,17.72757,17.83459,0.107019999999999,0.0133609042224947
"10338",16596,-73.5933837890625,43.3339881896973,38.51472,29.96129,-8.55343,72.54958,69.64369,-2.90589,17.47228,17.63852,0.166239999999998,0.0261308666931939
"10339",16597,-73.5310668945312,43.4360771179199,38.11363,31.19956,-6.91407,72.3033,69.08758,-3.21571999999999,17.47488,17.66789,0.193010000000001,0.00849083262050243
"10340",16598,-73.4685363769531,43.5381355285645,35.90295,29.98167,-5.92128,72.60576,69.26913,-3.33663,17.46457,17.63296,0.168390000000002,0.00242328646869794
"10341",16599,-73.40576171875,43.6401634216309,34.37074,29.38651,-4.98423,72.52754,69.83426,-2.69328,17.48931,17.63599,0.14668,0.0038942964533959
"10342",16600,-73.3427734375,43.7421684265137,32.65505,29.70749,-2.94756,71.81919,69.33375,-2.48544000000001,17.51349,17.65819,0.1447,0.0064585564634001
"10343",16601,-73.2795715332031,43.8441352844238,32.46009,30.35709,-2.103,71.58147,69.29501,-2.28645999999999,17.54632,17.69021,0.143889999999999,0.00563732153070617
"10344",16602,-73.2161254882812,43.9460868835449,37.00006,36.19106,-0.808999999999997,71.8142,69.54745,-2.26675,17.58291,17.63103,0.0481200000000008,0.0060210313753899
"10345",16603,-73.1524658203125,44.0479927062988,42.30564,42.734,0.428360000000005,73.01122,70.88905,-2.12217,17.53173,17.64686,0.115130000000001,0.00644553779250145
"10346",16604,-73.0885925292969,44.1498680114746,44.58934,46.0538,1.46446,74.50874,71.30974,-3.199,17.41055,17.69395,0.2834,0.00437906106840558
"10395",16698,-76.2157592773438,38.3685073852539,28.26546,38.52314,10.25768,71.55599,72.37623,0.820240000000013,15.04961,15.86811,0.8185,0.0402824659377075
"10396",16699,-76.1626281738281,38.4713020324707,20.00946,29.37887,9.36941,68.19875,69.06888,0.870129999999989,15.74216,16.01672,0.274559999999999,0.00608271310779429
"10397",16700,-76.1093139648438,38.574104309082,20.38146,29.33005,8.94859,67.7315,68.91199,1.18049000000001,15.72854,15.99463,0.26609,0.017241774776096
"10398",16701,-76.0558471679688,38.676887512207,20.75141,30.15222,9.40081,67.48069,68.59033,1.10964,15.82068,15.95903,0.138350000000001,0.00750177763639925
"10399",16702,-76.0021667480469,38.7796821594238,20.54622,30.05082,9.5046,66.06036,67.53467,1.47431,16.30405,16.14945,-0.154599999999999,0.00271797535649654
"10400",16703,-75.9483337402344,38.8824577331543,20.77225,28.31182,7.53957,65.76145,67.29858,1.53713,16.39161,16.16347,-0.22814,0.00196059132430548
"10401",16704,-75.894287109375,38.9852294921875,20.82981,27.18416,6.35435,65.53372,67.00437,1.47064999999999,16.49434,16.10399,-0.390350000000002,0.00642172026079635
"10402",16705,-75.8401184082031,39.0879859924316,21.56107,26.87493,5.31386,65.30501,66.75042,1.44541000000001,16.52356,16.07672,-0.446839999999998,0.007498971313602
"10403",16706,-75.7857360839844,39.1907386779785,21.92544,28.87007,6.94463,65.36249,66.65223,1.28974000000001,16.54542,16.19489,-0.350529999999999,0.00528795887839806
"10404",16707,-75.7311706542969,39.2934837341309,22.8292,31.91633,9.08713,64.7642,66.28323,1.51903,16.62386,16.21159,-0.412269999999999,0.00770150960500615
"10405",16708,-75.6764526367188,39.3962173461914,22.52428,31.12392,8.59964,66.22323,67.55112,1.32789,16.4932,16.11364,-0.379560000000001,0.0106921617485867
"10407",16710,-75.56640625,39.6016540527344,25.67032,32.72675,7.05643,66.7171,67.83843,1.12133,16.64137,16.17828,-0.463089999999998,0.0148825732280926
"10408",16711,-75.5111083984375,39.7043571472168,26.10206,35.26673,9.16467,57.20402,60.37369,3.16967,17.22678,16.55061,-0.676170000000003,0.0117413295454085
"10410",16713,-75.3999938964844,39.9097290039062,25.98155,34.62298,8.64143,57.29576,60.11252,2.81676,17.4257,16.58268,-0.843019999999999,0.0392099727116886
"10411",16714,-75.3441467285156,40.0124092102051,26.10277,32.21671,6.11394,57.43346,59.95589,2.52243,17.41185,16.51368,-0.89817,0.0185799501735957
"10412",16715,-75.2881164550781,40.1150550842285,27.71536,31.98596,4.2706,57.98426,59.85096,1.8667,17.52458,16.4937,-1.03088,0.00997466696710347
"10413",16716,-75.2318725585938,40.217700958252,29.62864,31.3419,1.71326,69.04891,67.97865,-1.07026,16.77675,16.19659,-0.580159999999999,0.0432173537774929
"10414",16717,-75.1754760742188,40.3203353881836,32.20599,34.13584,1.92985,68.97525,67.89465,-1.0806,16.89993,16.24202,-0.657910000000001,0.0082727908390936
"10415",16718,-75.118896484375,40.4229507446289,32.93316,32.87945,-0.0537100000000024,69.41907,67.9588,-1.46027000000001,16.9491,16.23549,-0.713610000000003,0.0158583589525989
"10416",16719,-75.0620727539062,40.5255470275879,33.69968,34.29517,0.595489999999998,69.94806,68.2828,-1.66526,16.90515,16.29793,-0.607219999999998,0.00509224372349593
"10417",16720,-75.005126953125,40.6281356811523,35.25419,34.57607,-0.67812,70.57918,68.30683,-2.27234999999999,16.95936,16.38127,-0.57809,0.010584213101005
"10418",16721,-74.9479370117188,40.7307090759277,36.40037,33.65533,-2.74504,70.85631,68.0786,-2.77771,16.94701,16.56854,-0.37847,0.00435755214299149
"10419",16722,-74.8905639648438,40.8332672119141,36.96115,28.53683,-8.42432000000001,72.5025,69.13541,-3.36709,16.84512,16.44832,-0.396800000000002,0.00936473767388435
"10420",16723,-74.8330078125,40.9358062744141,34.88369,27.05715,-7.82654,72.90489,69.29151,-3.61337999999999,16.82323,16.56189,-0.261340000000001,0.00759604443130257
"10421",16724,-74.7752380371094,41.038330078125,35.45136,26.13894,-9.31242,72.70817,69.00377,-3.70439999999999,16.78902,16.60278,-0.186240000000002,0.00222646266019666
"10422",16725,-74.71728515625,41.1408386230469,36.16114,27.26545,-8.89569,72.46637,68.76762,-3.69875,16.8093,16.6858,-0.1235,0.00331096579070334
"10423",16726,-74.6591186523438,41.2433319091797,36.77474,27.23923,-9.53551,72.63159,68.9714,-3.66019,16.92714,16.75291,-0.174230000000001,0.00904675849928793
"10424",16727,-74.6007690429688,41.3457946777344,37.0974,26.8121,-10.2853,72.6665,69.5611,-3.1054,16.95178,16.93214,-0.019639999999999,0.0071968605201036
"10425",16728,-74.542236328125,41.4482536315918,38.57228,26.8128,-11.75948,72.5017,69.52151,-2.98018999999999,16.99404,17.08709,0.0930500000000016,0.0121951889586001
"10426",16729,-74.4834899902344,41.5506858825684,39.83688,25.0212,-14.81568,72.44676,69.10805,-3.33870999999999,17.00831,17.15335,0.145039999999998,0.00512540238749892
"10427",16730,-74.4245300292969,41.6531028747559,41.29984,26.92833,-14.37151,72.8504,69.38184,-3.46856,16.98868,17.12052,0.13184,0.00941004334509898
"10428",16731,-74.3653869628906,41.755485534668,43.31671,26.92991,-16.3868,73.04141,69.61563,-3.42578,16.92546,17.27703,0.351569999999999,0.00395191244849968
"10429",16732,-74.3060302734375,41.8578567504883,46.70531,29.33673,-17.36858,72.37134,69.0101,-3.36124000000001,16.93221,17.42668,0.49447,0.00392983506579014
"10430",16733,-74.2464599609375,41.9602088928223,51.16008,33.34125,-17.81883,72.1513,68.79473,-3.35657,16.95708,17.54998,0.5929,0.0056539953403032
"10431",16734,-74.1867065429688,42.0625419616699,55.24587,35.76866,-19.47721,74.73373,71.25638,-3.47735,16.9664,17.4628,0.496400000000001,0.00594694267459772
"10432",16735,-74.126708984375,42.1648406982422,48.54881,27.72579,-20.82302,76.55936,72.78023,-3.77912999999999,16.74386,17.27197,0.528109999999998,0.00881275910830226
"10433",16736,-74.0665283203125,42.2671279907227,40.67124,26.702,-13.96924,73.29357,69.77626,-3.51731000000001,17.00092,17.42569,0.424769999999999,0.00126879989569773
"10434",16737,-74.0061645507812,42.3694000244141,33.8368,25.97875,-7.85805,70.61353,67.53463,-3.07889999999999,17.18349,17.21499,0.0315000000000012,0.0175090058058061
"10435",16738,-73.945556640625,42.4716377258301,33.89945,26.83116,-7.06829,71.07309,68.00769,-3.0654,17.29917,17.35539,0.0562199999999997,0.00592551165859589
"10436",16739,-73.884765625,42.573844909668,31.5117,28.46864,-3.04306,70.84,68.00173,-2.83827000000001,17.27411,17.23408,-0.0400300000000016,0.0335048221800989
"10437",16740,-73.82373046875,42.6760482788086,30.5321,30.37413,-0.157969999999999,68.93529,65.87923,-3.05605999999999,17.48911,17.36854,-0.120570000000001,0.00244464899699892
"10438",16741,-73.7625122070312,42.7782173156738,32.04629,30.14497,-1.90132,69.36922,66.29014,-3.07908,17.49954,17.37015,-0.129390000000001,0.0060186522566994
"10439",16742,-73.7010498046875,42.8803520202637,33.9697,30.49027,-3.47943,71.0149,68.07944,-2.93545999999999,17.27605,17.17115,-0.104900000000001,0.0152089728243041
"10440",16743,-73.639404296875,42.9824600219727,35.87221,31.37655,-4.49566,71.34102,68.40388,-2.93714,17.43696,17.19471,-0.242249999999999,0.00967672537699826
"10441",16744,-73.5775451660156,43.0845413208008,38.93502,32.51948,-6.41554,71.77889,68.71518,-3.06371,17.48088,17.45747,-0.0234099999999984,0.0258323632129986
"10442",16745,-73.5154418945312,43.1866111755371,40.07358,34.06359,-6.00999,71.72696,68.69419,-3.03277,17.4564,17.46166,0.00525999999999982,0.00306822022959352
"10443",16746,-73.453125,43.2886390686035,40.95217,36.43191,-4.52026,72.20604,69.16124,-3.0448,17.4172,17.48617,0.0689700000000002,0.00694362632829382
"10444",16747,-73.390625,43.3906440734863,40.86967,33.56781,-7.30186,72.94936,69.88026,-3.06909999999999,17.33888,17.47999,0.141110000000001,0.00545863407139535
"10445",16748,-73.327880859375,43.4926223754883,40.31846,33.50532,-6.81314,73.64909,70.61695,-3.03214,17.30983,17.45558,0.14575,0.0112736126872051
"10446",16749,-73.264892578125,43.5945739746094,37.36641,31.84615,-5.52026,73.66621,70.79618,-2.87003,17.32644,17.41327,0.0868299999999991,0.00550829424399524
"10447",16750,-73.2017211914062,43.6964912414551,38.83926,32.59544,-6.24382,73.25678,70.55211,-2.70467000000001,17.38029,17.43244,0.052150000000001,0.00223961921480509
"10448",16751,-73.1383056640625,43.7983818054199,48.78164,42.58227,-6.19937,74.24575,71.48045,-2.7653,17.4083,17.48897,0.0806699999999978,0.00531662364809193
"10449",16752,-73.0746765136719,43.9002380371094,58.90615,54.62456,-4.28158999999999,76.29645,72.44802,-3.84842999999999,17.19088,17.55937,0.368490000000001,0.0100149014854054
"10450",16753,-73.0108032226562,44.0020637512207,52.53873,56.88466,4.34593,79.54591,75.9093,-3.63661,16.97211,17.62352,0.651409999999998,0.011826106120516
"10453",16756,-72.81787109375,44.3073616027832,37.19629,39.16566,1.96937,77.06576,73.57201,-3.49374999999999,17.08167,17.75652,0.674849999999999,0.00573985394050425
"10497",16848,-76.0847473144531,38.3268394470215,27.27606,42.4865,15.21044,71.98974,72.97276,0.983019999999996,14.95732,15.78376,0.82644,0.0410001270732039
"10498",16849,-76.0314331054688,38.4295501708984,20.51686,29.89457,9.37771,68.39556,69.46286,1.0673,15.69457,15.94704,0.252469999999999,0.00589849501399442
"10499",16850,-75.9779357910156,38.5322723388672,21.39517,29.13264,7.73747,66.90818,68.04154,1.13336,15.89721,16.06806,0.17085,0.00877475752091073
"10500",16851,-75.9242553710938,38.6349868774414,21.04669,29.31412,8.26743,66.45988,67.68351,1.22363,15.99118,16.06044,0.0692599999999999,0.00866494127119211
"10501",16852,-75.8704223632812,38.7376937866211,20.62495,29.48111,8.85616,66.06296,67.46779,1.40482999999999,16.31461,16.16523,-0.149379999999997,0.0104607357851023
"10502",16853,-75.81640625,38.8403930664062,20.65456,28.45005,7.79549,65.96177,67.38975,1.42798000000001,16.40379,16.14531,-0.258480000000002,0.0120722566690077
"10503",16854,-75.76220703125,38.9430847167969,21.28795,27.50311,6.21516,65.76164,67.20339,1.44175,16.41328,16.10838,-0.3049,0.00809287113929713
"10504",16855,-75.7078247070312,39.045768737793,21.61236,27.89072,6.27836,65.58858,67.00548,1.41690000000001,16.46988,16.07297,-0.396909999999998,0.00595052325478918
"10505",16856,-75.6532592773438,39.1484336853027,21.98872,28.80589,6.81717,65.38522,66.83498,1.44976,16.48877,16.0592,-0.429569999999998,0.00606008001000902
"10506",16857,-75.5985107421875,39.251106262207,20.92099,28.47455,7.55356,65.10463,66.56286,1.45823,16.56225,16.12611,-0.436139999999998,0.0122130284672934
"10508",16859,-75.4884643554688,39.4564056396484,42.24213,52.25341,10.01128,70.81024,71.44056,0.630320000000012,15.81187,15.70226,-0.10961,0.0385771143875075
"10509",16860,-75.4331970214844,39.5590438842773,22.49902,32.53684,10.03782,66.07069,67.61158,1.54089,16.47072,16.14529,-0.325430000000001,0.0073323221241921
"10510",16861,-75.3777160644531,39.6616706848145,23.19296,32.38013,9.18717,65.57549,66.95539,1.37989999999999,16.58317,16.19608,-0.387090000000001,0.0328961286017986
"10511",16862,-75.3220825195312,39.7642860412598,25.49289,33.4373,7.94441,64.22347,65.29188,1.06841,16.84419,16.24785,-0.596340000000001,0.0191123165063019
"10512",16863,-75.2662353515625,39.866886138916,25.59233,37.36112,11.76879,56.0956,59.26107,3.16547,17.31682,16.63799,-0.678830000000001,0.0497726127997993
"10516",16867,-75.0409545898438,40.2771682739258,28.82018,32.18284,3.36266,67.46746,66.70292,-0.764539999999997,16.91161,16.2108,-0.700810000000001,0.00238799009530766
"10517",16868,-74.9841918945312,40.3797149658203,31.68555,33.06728,1.38173,68.29682,67.23519,-1.06162999999999,16.91874,16.26566,-0.653079999999999,0.015484552358501
"10518",16869,-74.9272155761719,40.4822273254395,33.93192,32.03011,-1.90181,69.39898,67.68056,-1.71841999999999,16.96738,16.25114,-0.716239999999999,0.00588597034669647
"10519",16870,-74.8700561523438,40.5847320556641,34.3769,33.95393,-0.422969999999999,69.55429,67.94002,-1.61426999999999,16.93153,16.26659,-0.664939999999998,0.0137233899195905
